0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,target
279,480,454,2733,1944,1066,269,485,432,2760,1838,1006,350,638,585,3296,2067,1137,371,664,676,3259,2402,1335,444,689,798,2840,2679,1640,411,657,785,2406,2738,1747,440,647,762,2214,2551,1670,398,563,603,2196,2286,1447,0
654,1077,1548,2509,2991,2446,686,1077,1565,2605,3265,2738,724,1156,1564,2563,3243,2740,754,1218,1691,2959,3566,2996,752,1221,1656,2968,3559,2948,782,1262,1740,2962,3606,2833,777,1209,1642,2794,3242,2522,719,1145,1549,2665,3186,2580,2
114,208,210,1752,774,370,101,202,221,1743,850,415,398,486,548,2735,1489,857,159,369,299,2732,1292,599,169,369,313,2908,1339,595,155,327,299,2729,1136,507,124,291,250,2483,1038,468,112,237,199,2079,732,311,0
289,530,615,2281,2277,1526,438,673,760,2377,2355,1525,528,771,840,2018,1835,1219,565,992,1203,2757,2933,1973,546,867,1062,2669,3100,2135,481,838,1084,2663,3058,1958,595,873,1127,2561,2707,1728,473,706,802,2275,2452,1534,0
123,215,167,1483,878,396,156,260,205,1629,988,455,253,501,420,2339,1395,727,200,457,305,2788,1342,568,210,400,273,2865,1340,573,191,365,275,2652,1303,554,204,378,310,2422,1238,520,159,322,221,2288,1046,431,0
157,280,263,1610,978,479,188,338,309,1791,1133,601,254,460,419,2130,1398,757,223,448,424,2122,1524,790,272,480,481,2041,1598,877,410,531,658,915,1712,1828,416,544,672,992,1744,1844,373,475,593,879,1675,1756,3
492,844,937,2836,2535,1587,505,856,856,3295,2476,1517,420,824,856,3532,2058,1192,990,1615,2217,3135,3935,3359,366,636,705,2531,1889,1212,236,471,356,3714,1516,678,302,568,512,3000,1710,873,351,537,638,1870,1801,1128,2
538,935,1157,2697,2929,2156,563,942,1138,2848,2994,2259,671,1038,1239,3148,2882,2119,710,1136,1393,3170,3331,2512,715,1133,1441,3132,3455,2616,780,1251,1660,3166,3623,2690,725,1102,1467,2885,3450,2560,790,1068,1391,2609,3139,2367,5
168,332,304,1837,1080,575,219,428,385,2257,1330,755,314,603,591,2873,1773,1080,280,619,615,3183,1726,996,356,651,746,2746,2093,1275,362,691,875,2724,2039,1356,388,685,859,2429,1941,1288,298,513,558,2009,1433,918,0
207,374,363,1783,1530,850,216,375,365,1811,1623,931,357,573,574,2285,2080,1246,332,566,568,2248,2145,1254,351,561,604,2171,2270,1357,313,531,606,2071,2232,1289,369,559,626,2032,2161,1256,316,492,528,1929,2018,1140,0
119,250,238,2315,925,415,133,253,244,2116,932,444,708,644,696,2631,1565,892,196,368,346,2105,1134,571,183,360,358,2089,1132,573,172,322,333,2031,1119,531,182,362,346,2125,1132,536,165,340,291,2119,1055,483,0
256,428,423,2185,1614,911,300,440,405,2225,1581,896,288,608,417,3496,1580,773,266,536,394,3712,1733,793,301,535,473,3391,1889,933,272,506,449,3163,1845,910,305,514,455,2879,1774,850,253,453,390,2717,1612,794,3
324,564,597,2313,2055,1228,417,694,767,2453,2382,1562,405,788,781,3225,2314,1419,496,803,837,3379,2439,1441,450,836,925,3147,2726,1681,425,667,749,2735,2508,1466,427,736,839,2641,2431,1474,358,630,653,2401,2108,1263,2
282,599,434,4534,2016,946,292,622,455,4599,2119,1021,590,939,990,3657,2762,1812,576,899,941,3801,2523,1526,512,849,835,3431,2581,1482,553,885,1068,3054,3087,1993,541,861,923,2726,2817,1794,486,686,697,2372,2507,1628,4
597,787,1081,1788,2085,1823,725,919,1147,1995,2173,1896,954,1173,1527,2514,2651,2294,1032,1256,1666,2692,3025,2574,1174,1473,1886,2950,3133,2643,1045,1268,1626,2682,2813,2292,945,1362,1775,2563,2775,2398,1171,1169,1423,2190,2346,1920,1
582,859,830,2641,2052,1498,502,827,798,2640,1869,1397,658,941,976,2696,1848,1325,662,1021,1112,2638,2408,1772,754,1066,1233,2239,2673,1975,675,920,1148,2165,2805,1940,750,888,1045,1794,2647,1924,683,945,1043,1626,2236,1797,4
218,389,405,1775,1058,686,336,375,347,1909,1165,701,323,575,433,2772,1388,799,306,499,528,2744,1880,1050,365,515,434,2996,1802,944,363,561,559,2771,1766,965,305,550,524,2407,1445,822,330,366,347,2096,1329,752,0
304,496,467,3421,2124,1067,336,537,475,3401,2055,1054,339,632,426,4117,1784,858,307,669,425,4830,1882,835,348,626,491,4141,2126,1004,327,592,547,3507,2100,1012,377,608,510,3323,2038,1026,339,526,413,2976,1801,878,0
736,1136,1278,2993,2809,2143,844,1144,1331,2788,3279,2773,1046,1394,1647,3104,3557,2974,1075,1477,1840,3310,3962,3341,1051,1332,1638,3666,3634,2870,994,1502,1817,3245,3954,3127,991,1370,1681,2948,3485,2818,969,1219,1497,2766,3487,2888,2
525,723,810,2571,1642,953,612,863,952,2678,1884,1220,697,928,1052,2643,2060,1331,566,894,962,2633,2431,1511,583,849,927,2646,2309,1414,623,945,1073,2721,2189,1359,584,974,1041,2556,2309,1471,390,726,725,2383,2107,1345,1
162,276,270,1860,998,479,212,309,336,1861,1149,579,279,430,440,2089,1424,742,261,428,406,2250,1484,720,279,429,393,2317,1429,694,228,419,406,2208,1416,669,259,417,412,2079,1304,638,196,332,306,1932,1140,541,0
154,336,379,1447,1207,678,170,316,313,1513,1434,785,267,473,560,1895,1595,926,298,498,577,2000,1813,1005,328,545,577,1870,2089,1224,274,582,760,1878,2079,1299,339,589,687,1752,2064,1221,285,510,594,1803,1594,931,3
14,103,77,953,292,139,30,116,94,974,409,194,168,300,283,1419,760,436,154,270,255,1471,797,411,142,275,244,1373,796,412,103,269,249,1401,782,404,141,299,270,1432,752,383,108,241,201,1317,539,260,0
194,365,360,2123,1134,615,182,419,409,2099,1237,730,281,537,579,2149,1392,843,276,540,547,2084,1390,844,277,512,514,2123,1392,838,226,518,529,2109,1429,867,263,543,533,2172,1396,819,247,477,433,2290,1228,701,3
32,140,109,1253,375,169,48,159,139,1379,495,235,144,295,270,1606,805,440,167,377,342,1878,1054,566,190,350,323,1784,995,519,129,318,282,1773,976,509,141,333,281,1766,873,438,115,272,223,1540,606,290,0
264,477,575,1609,2110,1339,291,451,553,1527,2035,1319,325,550,651,1623,2057,1365,330,526,608,1577,1962,1274,320,516,613,1487,2022,1293,318,496,628,1476,2106,1322,365,532,652,1495,2142,1336,364,547,661,1531,2218,1396,3
250,525,546,3116,2466,1404,280,546,558,3006,2403,1427,287,629,482,3586,2138,1113,237,618,432,4307,1884,895,227,544,417,3708,1995,972,252,573,527,3510,2164,1095,398,710,874,3014,2793,1612,344,548,614,2334,2360,1444,3
306,573,673,2229,1989,1199,338,635,719,2532,2105,1321,429,740,775,3028,2251,1377,376,808,919,3568,2744,1684,559,972,1228,3351,3340,2088,402,921,1210,3101,3326,2042,436,810,996,2579,2706,1783,311,632,683,2311,2164,1353,2
280,572,619,2414,1856,1158,342,623,681,2298,1825,1212,444,682,646,2975,1912,1186,456,692,638,3336,1872,1138,394,724,750,3142,2110,1304,439,727,799,2880,2173,1370,441,652,712,2608,2025,1261,390,646,648,2395,1779,1128,1
275,512,509,2453,1946,1144,287,558,527,2487,2100,1235,455,765,742,3082,2281,1404,427,802,891,3048,2869,1731,495,850,920,3029,3026,1979,433,699,771,2963,2560,1525,429,682,814,2576,2617,1642,322,497,493,2037,1842,1149,5
247,446,543,2233,1995,1175,239,472,555,2213,2083,1220,522,955,919,2987,2329,1483,241,494,403,3063,1764,878,326,586,585,3140,2239,1196,311,604,669,2814,2251,1218,296,540,617,2363,2136,1193,301,472,477,2221,1998,1112,3
127,231,194,1477,766,409,96,231,196,1378,749,382,949,1157,1142,2744,2018,1443,230,407,386,1971,1150,621,226,419,404,2013,1150,625,192,406,416,1931,1356,747,189,358,344,1787,1161,626,133,297,254,1633,825,437,0
375,636,725,2688,2447,1411,346,615,650,2845,2468,1427,466,824,795,3215,2232,1397,323,723,672,3855,2304,1325,317,585,531,3510,2037,1023,332,623,696,3128,2367,1304,331,621,669,2666,2377,1444,277,480,444,2491,1790,1027,3
921,1119,1276,1993,2211,1729,865,1111,1265,2065,2302,1824,1268,1527,1495,2656,1948,1515,756,1139,1240,2646,2167,1665,791,1129,1220,2620,2235,1745,776,1175,1305,2685,2225,1706,762,1102,1262,2309,2120,1652,776,1030,1142,2271,2148,1621,0
151,316,325,1890,1082,584,147,309,333,1864,1198,648,853,1000,1005,2493,1512,1005,192,406,323,2520,1345,629,181,393,313,2650,1272,592,154,397,344,2567,1252,597,148,362,311,2276,1279,614,164,343,294,2206,966,460,0
433,707,829,2407,2179,1429,474,728,806,2819,2339,1514,639,843,778,3103,1617,1057,667,1154,1332,3226,3296,2439,366,748,715,3421,2215,1308,330,639,528,3963,1978,1096,369,718,732,3112,2192,1393,358,607,693,2445,1893,1151,2
113,243,199,1731,713,343,104,232,196,1699,778,375,172,354,309,1970,1027,501,186,386,317,2009,1025,520,157,347,272,1982,960,452,164,368,324,1994,1054,496,137,337,281,1893,954,453,140,305,238,1840,780,369,0
130,271,255,2229,968,486,116,259,256,2095,1067,547,150,352,261,2679,1062,521,229,438,351,2862,1409,692,152,356,252,2832,1268,565,129,337,273,2494,1020,474,117,309,242,2495,1096,493,130,311,232,2482,922,410,0
221,406,516,2014,1933,1110,223,412,531,2026,2102,1196,255,505,455,2968,1903,968,257,562,401,3931,1820,837,177,455,329,4010,1759,750,176,436,339,3650,1770,755,164,434,328,3536,1799,802,187,429,302,3542,1578,659,0
164,376,457,2540,1557,791,178,360,451,2338,1532,780,448,641,812,1332,2333,2283,515,757,933,1626,2505,2312,446,732,846,1985,2369,2028,430,733,814,2269,2207,1761,381,687,761,2238,2149,1697,387,676,737,2344,2080,1547,3
227,394,498,1573,1624,1025,251,445,556,1619,1871,1203,357,560,654,1752,1966,1412,351,702,664,3127,1991,1218,351,684,636,3478,2197,1294,342,656,649,3108,2230,1300,292,639,661,2599,2134,1319,284,506,494,2293,1629,972,0
307,541,638,2767,2472,1413,302,529,589,2650,2457,1410,202,508,342,3385,1600,753,172,450,314,3535,1578,710,192,468,376,3335,1756,823,207,483,446,3203,1832,852,218,524,526,2957,1985,1001,293,546,493,3102,1933,977,0
176,373,345,2153,1263,728,167,358,321,2053,1313,736,290,524,515,2574,1841,1051,377,717,710,2921,2285,1499,264,574,574,2810,2071,1221,241,483,527,2783,1921,1028,197,448,507,2336,1658,973,213,429,498,1944,1495,931,0
318,583,574,2834,2013,1153,286,543,479,2766,1976,1111,136,292,204,1495,594,304,368,751,732,3469,2103,1151,489,809,1000,2606,2678,1650,431,682,849,2421,2667,1564,347,548,615,1907,2226,1502,332,562,532,2613,2085,1173,2
218,358,382,2586,1460,719,262,467,484,2752,1668,877,269,477,479,2540,1629,899,363,622,683,3065,2172,1221,382,710,820,3066,2370,1380,431,648,811,2985,2258,1299,348,624,742,2692,2170,1261,296,503,524,2541,1600,880,0
475,782,1031,2112,2491,2053,548,831,1026,2327,2511,2044,707,1094,1402,2710,3266,2712,762,1173,1592,2985,3566,3045,790,1162,1529,3057,3481,2893,781,1183,1527,2934,3415,2718,682,1014,1328,2695,3091,2521,636,894,1165,2525,2866,2240,1
398,713,708,3433,2207,1260,405,737,713,3169,2310,1406,529,842,840,3513,2546,1723,662,1054,1232,3708,3403,2290,495,780,760,3416,2564,1622,581,927,1210,2825,3481,2354,532,790,977,2045,3197,2501,4792,5154,5468,6820,6677,5632,2
365,627,565,3497,2151,1156,352,635,562,3254,2061,1116,335,700,601,3678,2037,1104,633,1021,1107,3733,2782,1974,671,1054,1294,4269,2795,1561,395,806,753,4165,2720,1478,418,731,719,3208,2435,1405,294,574,590,1899,1518,964,4
270,361,367,2533,1440,743,272,429,425,2466,1634,865,277,532,455,2977,1736,885,304,526,421,3284,1565,778,324,588,498,3573,1708,862,274,474,399,3307,1565,729,290,428,362,2978,1339,632,193,400,313,3113,1172,509,0
634,842,868,2382,1908,1414,625,905,991,2864,2265,1750,768,1154,1336,3388,2708,2147,640,1162,1392,3427,2869,2206,920,1216,1498,3647,3152,2329,792,1071,1325,2852,2861,2043,718,841,1011,2108,2331,1764,660,1141,1417,2865,3154,2391,1
315,541,482,2342,1373,716,272,521,407,2492,1283,649,646,919,792,3661,1692,1021,1069,1558,2138,3880,3860,2545,1187,1526,1798,2750,3598,3080,944,1154,1251,2994,2775,2023,508,761,658,3504,2128,1225,2580,2738,2883,4032,3898,3321,2
583,675,749,2032,1645,1064,549,741,780,2184,1825,1172,744,911,955,1954,1583,1084,575,834,915,2426,2128,1385,766,924,1005,2630,2309,1481,657,858,1000,2501,2277,1427,643,806,914,2216,2186,1416,2357,2371,2466,3086,2914,2447,1
177,369,428,2226,1153,619,262,474,507,2304,1602,958,321,564,592,2557,1715,1033,310,584,617,2563,1984,1161,402,530,656,2537,1839,1009,372,499,577,2458,1893,1026,336,611,675,2411,1931,1137,267,454,530,2298,1421,764,3
377,659,771,2427,2220,1426,404,694,786,2607,2273,1479,603,897,1121,2499,2716,2109,694,1087,1386,2741,3195,2338,692,1068,1384,2535,3294,2484,705,1103,1458,2561,3312,2448,686,1033,1352,2350,3168,2353,638,954,1225,2182,2977,2216,2
72,155,147,1359,584,283,126,214,229,1466,755,411,282,457,504,1839,1408,865,327,514,583,1929,1619,968,314,513,620,1994,1687,988,309,487,596,1965,1588,890,259,428,498,1834,1349,729,151,278,285,1526,793,398,0
182,325,346,1657,1450,769,259,404,441,1819,1661,935,308,528,553,2117,1785,1043,328,543,595,2197,2008,1119,328,538,617,2094,2158,1197,302,521,621,2054,2142,1159,325,543,650,2004,2148,1170,307,473,526,1766,1876,1026,0
190,338,385,2138,1407,747,259,403,481,2092,1568,879,354,551,650,2112,1941,1155,346,559,679,2130,2060,1195,357,570,713,2273,2230,1269,338,575,724,2336,2204,1208,274,493,608,2089,1751,929,262,453,530,2203,1668,870,0
277,584,588,2888,1893,1167,315,623,630,2917,1927,1238,441,733,805,3084,2199,1460,430,756,854,3085,2423,1501,581,918,1250,3001,3328,2259,547,899,1288,2845,3410,2279,487,794,1052,2555,3016,2006,447,660,866,2051,2518,1735,1
134,267,252,1300,1087,578,139,272,298,1436,1104,615,214,356,350,1546,1356,753,231,431,403,1838,1401,755,248,431,409,1888,1512,839,205,443,446,1795,1545,855,253,443,435,1796,1436,773,214,392,332,1647,1162,594,6
228,377,358,2096,1406,714,249,420,410,2172,1586,850,282,500,469,2199,1554,860,355,609,596,2543,2015,1130,370,616,644,2444,2123,1210,335,601,655,2403,2159,1208,377,639,695,2311,2127,1189,320,539,541,2132,1770,964,3
247,495,540,2227,1601,1035,322,506,509,2179,1822,1178,521,804,873,2678,2105,1488,477,864,934,2950,2562,1813,562,871,1033,2801,2512,1751,611,845,1025,2752,2590,1776,496,772,1001,2303,2379,1641,459,696,861,2055,1932,1370,0
794,1166,1603,2978,3101,2377,845,1122,1505,3116,3163,2520,838,1265,1593,3296,3058,2392,945,1228,1576,3260,3205,2433,849,1215,1666,3224,3613,2755,920,1288,1706,3064,3555,2688,774,1186,1597,2710,3110,2469,816,1257,1757,3002,3455,2770,3
322,626,570,3370,2060,1105,344,707,624,3500,2199,1228,785,1123,1151,3348,2657,1729,438,761,962,3060,2863,1715,501,792,1059,2547,3381,2188,526,845,1187,2521,3553,2305,574,820,1083,2109,3311,2279,442,641,779,1812,2635,1829,2
778,996,1138,2257,2213,1689,777,1035,1194,2148,2239,1784,638,1004,1133,2250,2171,1657,774,1076,1242,2313,2506,1902,800,1116,1300,2381,2540,1982,789,1045,1240,2321,2508,1877,728,1065,1230,2353,2424,1857,672,981,1146,2255,2282,1746,1
535,919,871,3294,2089,1434,525,794,722,3493,1966,1314,708,974,1040,3200,2321,1737,809,1170,1412,3149,3204,2395,789,1054,1260,3041,3048,2237,682,1018,1306,2838,3276,2324,731,957,1192,2230,2950,2249,710,954,1112,2476,2934,2233,4
232,343,375,1525,1348,750,283,388,439,1601,1559,907,391,595,604,2242,1834,1078,340,568,543,2494,2054,1094,355,593,617,2510,2196,1196,366,539,617,2259,1905,1044,348,522,567,1963,1837,1012,302,405,419,1650,1441,784,0
109,186,171,1612,574,259,136,235,229,1736,759,371,247,436,438,2195,1205,676,220,385,388,2256,1312,643,210,381,393,2269,1228,615,186,351,353,2173,1129,531,197,364,357,2131,1083,515,140,260,217,1823,758,350,0
135,187,168,1217,665,343,163,223,194,1444,811,419,266,505,403,2734,1318,711,225,422,293,3089,1377,610,243,402,288,2989,1417,618,197,369,298,2950,1383,610,196,330,250,2601,1154,493,167,243,178,1998,799,350,0
230,353,384,2033,1433,730,283,403,440,2109,1666,895,341,554,535,2614,1644,905,329,496,508,2696,1772,914,284,492,518,2832,1743,868,268,459,473,2914,1630,770,455,698,796,2944,2410,1235,331,523,591,2479,2010,1028,0
601,791,947,2827,2765,1631,606,957,1200,2731,3443,2257,695,1056,1302,2768,3321,2203,763,1101,1314,3051,3509,2273,738,1092,1303,3229,3648,2296,758,1005,1177,3163,3109,1894,685,915,1050,2971,2832,1757,541,812,886,3061,2764,1631,0
405,618,610,1934,1517,925,387,652,586,2285,1691,1011,809,1100,1305,1961,2704,2362,514,724,741,1622,1916,1247,340,654,418,3146,1644,886,313,646,434,3508,1505,728,370,651,471,3282,1549,798,746,925,1098,1865,1875,1260,2
777,970,1042,2477,2028,1448,661,1036,1096,2332,1988,1446,649,968,1033,2580,2100,1459,558,921,962,2752,2171,1458,690,979,1117,2737,2319,1615,709,986,1077,2604,2255,1538,713,951,1040,2345,2155,1515,2778,3096,3258,4500,4391,3781,0
114,212,167,2510,900,380,159,261,214,2678,1084,487,319,498,462,2930,1432,740,224,376,275,3585,1284,562,206,370,299,3380,1332,607,206,360,299,3118,1390,614,155,299,228,2814,1075,469,139,258,190,2785,868,349,0
325,537,630,2456,2021,1158,308,598,643,2491,2215,1313,290,608,448,3665,1721,856,293,535,495,3818,1881,912,329,623,622,3492,2031,1053,302,623,655,3316,1992,1058,328,552,500,3093,2117,1079,323,485,416,2845,1820,912,0
301,451,501,2026,1937,1061,285,482,563,2153,1865,1080,263,566,469,2873,1729,876,235,507,374,3344,1680,761,253,481,379,3348,1664,744,223,471,397,3127,1630,721,297,572,633,3082,2308,1135,284,531,546,2829,2059,1014,0
376,654,781,2602,2377,1408,327,674,721,2867,2350,1435,406,751,672,3536,2355,1295,347,759,708,3686,2429,1313,509,852,1057,3145,3045,1908,473,793,1070,2776,3230,2016,483,766,1000,2325,3091,2156,430,660,767,2117,2654,1874,4
555,876,998,2602,2487,1834,662,965,1119,2632,2776,2182,775,1159,1355,3146,3160,2554,738,1117,1208,3459,2862,2090,806,1175,1336,3342,3123,2359,792,1161,1378,3225,3106,2348,746,1068,1267,2920,2956,2270,660,968,1084,2896,2658,1952,2
258,418,381,2654,1309,648,284,510,479,2752,1399,720,249,387,324,2541,1197,600,438,634,646,2903,1872,1194,446,592,593,2956,1752,1040,311,485,457,2635,1651,915,376,514,512,2668,1536,880,397,530,486,2657,1585,857,1
239,318,310,1467,1184,671,255,352,333,1566,1303,759,237,424,318,2302,1259,650,270,460,357,2843,1570,779,290,459,361,2867,1543,738,237,414,325,2732,1450,673,245,389,304,2492,1354,630,198,357,282,2262,1225,569,0
260,403,496,1943,1679,895,315,443,550,1980,1811,987,343,523,608,2287,2102,1119,306,556,559,2761,2147,1074,310,557,543,2808,2098,1039,282,534,499,2849,1933,906,280,488,510,2501,1889,926,261,423,472,2109,1760,900,0
185,287,262,1775,1021,505,227,373,359,2046,1265,659,302,484,457,2541,1565,826,281,467,445,2637,1640,843,301,478,455,2664,1564,796,280,462,511,2408,1740,902,262,404,413,2104,1400,729,221,332,296,1945,1115,559,0
524,943,973,3619,2781,1748,611,935,1011,3335,2692,1737,540,868,831,3594,2367,1584,734,1162,1263,3868,3301,2352,768,1110,1310,3518,3319,2257,658,1022,1119,3571,3083,1893,740,1040,1207,2933,3244,2274,802,1130,1314,3298,3868,2764,2
199,324,342,1587,1104,592,234,355,376,1683,1275,703,370,518,521,2134,1714,991,391,559,591,2314,1805,1034,382,616,635,2404,1922,1065,329,540,597,2268,1833,1018,285,520,550,2077,1657,963,290,483,494,2211,1610,899,0
174,301,273,1806,1215,593,182,336,298,1884,1352,688,194,437,336,2374,1309,639,241,497,400,2721,1652,836,259,480,402,2811,1670,835,247,456,398,2665,1614,789,232,456,446,2354,1557,770,197,393,354,2167,1311,640,0
378,704,698,3132,2271,1412,414,765,725,3229,2374,1504,560,877,983,3107,2838,1918,566,921,1051,3355,2947,1902,722,1099,1464,2942,3569,2554,736,1093,1501,2840,3705,2669,719,1044,1386,2488,3547,2675,639,897,1110,2329,3083,2278,1
389,744,719,3385,2048,1285,676,969,967,3394,2380,1577,706,1317,1356,3480,2760,1982,808,1302,1497,3348,3330,2343,946,1399,1689,3004,3642,2722,786,1130,1376,2620,3339,2481,976,1223,1450,2363,3295,2566,747,1039,1251,2295,3046,2322,2
385,678,729,2958,1768,1017,481,670,727,2655,1971,1192,632,950,1037,3163,2333,1493,578,1038,1112,3490,2539,1580,617,918,1060,3270,2680,1636,503,896,964,2974,2267,1393,486,727,789,2651,2134,1256,481,744,808,2836,2188,1307,0
397,607,678,2375,2274,1326,373,591,616,2468,2261,1306,431,767,701,3159,2175,1245,370,677,617,3163,2135,1121,497,777,863,2788,2440,1388,446,695,854,2392,2520,1445,503,738,849,2188,2475,1486,459,643,735,1825,2335,1465,4
590,795,905,2426,1880,1311,492,836,917,2500,1911,1319,711,1032,1028,3130,2143,1448,638,1058,1144,3564,2338,1524,695,992,1064,3142,2388,1539,735,1118,1300,3168,2587,1714,459,855,954,2199,2005,1322,647,890,970,2426,2078,1378,0
562,820,857,2472,2098,1561,579,888,1003,2488,2459,1954,659,992,1075,2956,2333,1823,732,1089,1239,3185,2940,2284,804,1133,1370,3020,3163,2566,803,1158,1423,2825,3006,2331,771,1062,1311,2424,2987,2439,673,942,1189,2122,2792,2363,4
308,493,441,2370,1565,986,368,607,600,2711,1983,1351,420,683,584,3387,1868,1175,406,692,543,3914,2272,1343,505,779,741,3517,2577,1707,518,740,854,2997,2631,1738,530,712,767,2616,2507,1754,435,623,608,2465,2390,1639,2
142,262,208,1718,731,359,174,293,253,1744,853,440,263,445,415,1962,1197,691,270,424,391,1933,1258,677,247,428,392,1960,1258,678,222,412,403,1972,1138,596,223,432,422,1943,1159,597,204,370,320,1826,918,475,0
668,1099,1242,2525,3045,2468,722,1016,1152,2996,2821,2257,751,975,1142,2637,2733,2191,796,1117,1290,2827,3153,2457,711,1098,1337,2969,3405,2603,846,1158,1396,2869,3445,2837,964,1188,1425,2780,3263,2713,917,1268,1463,2645,3183,2672,4
